problem,nx,nt,ny,n_iterations,num_domain,seed,pinn_time,fdm_time,residual_estimation_time,stability_flag,pinn_error_l2,pinn_error_relative_l2,e_res_vs_true_l2,e_res_vs_true_relative_l2,e_fdm_vs_true_l2,e_fdm_vs_true_relative_l2,prob_x_min,prob_x_max,prob_t_max,prob_diffusivity,prob_frequency,prob_velocity_x,prob_phase_shift,prob_propagation_speed,prob_initital_concentration,prob_y_min,prob_y_max
drift_diffusion,8,8,16,10000,10000,1,114.46297287940979,0.00014591217041015625,0.004513978958129883,true,0.004259246895825747,0.011452421156878605,0.03250265476499715,7.6310802261429,0.26151842143576154,61.40015543406398,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,32,32,32,0,1000,1,0.003052949905395508,0.0007159709930419922,0.002329111099243164,false,0.4666213250742077,0.9633472517661059,0.0004080252333465781,0.0008744247453364651,0.00041476287710914914,0.0008888639563208742,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,16,32,16,10000,1,5,9.626037120819092,0.00015997886657714844,0.0010650157928466797,false,0.09549760241013473,0.20372821847495404,0.0007325124713853147,0.007670480230900286,0.00171723760469867,0.017981997048717797,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,32,32,16,10000,10,7,10.843138933181763,0.00009489059448242188,0.015046834945678711,false,0.28270594749692673,0.5656881773924539,0.004167775784133079,0.014742441116058887,0.0010402908397117996,0.0036797628381097574,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,128,32,128,0,10000,1,0.0071430206298828125,0.02369403839111328,0.031597137451171875,false,0.4779105425003459,0.9633472352762875,0.0000248872348893386,0.000052075090788189885,0.000025298111418601268,0.00005293482601627887,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,64,64,16,0,100,0,0.0019059181213378906,0.0016069412231445312,0.03789520263671875,false,0.8483757420454889,2.388326167589781,0.00505180265079598,0.005954675977198211,0.003851464283566381,0.00453980953566665,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,16,16,16,10000,10,9,7.7358598709106445,0.00029277801513671875,0.005463123321533203,false,0.09459885873600238,0.26785827588028394,0.02081531726112564,0.22003772074264713,0.002749210983530936,0.029061777491451283,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,32,32,16,10000,10,3,11.310987949371338,0.0006279945373535156,0.019314289093017578,false,0.7025421673525593,1.9628427647946223,0.023945601150287567,0.03408421908755102,0.015825675346876712,0.022526299604924433,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,64,32,64,10000,1000,4,28.352532863616943,0.00439763069152832,0.008744955062866211,false,0.000010755943565165862,0.000021853345656209996,3.109905141693073e-7,0.028913364251332452,0.00010200512199543541,9.483605169223857,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,128,32,16,0,1000,0,0.0019330978393554688,0.00004315376281738281,0.0006909370422363281,false,0.7070151316135906,1.0037991668688158,0.00003634235119615262,0.000051402508335585424,0.00003591751011898671,0.000050801614439303016,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,64,64,16,0,1,1,0.0024793148040771484,0.0017540454864501953,0.026935100555419922,false,0.4368275045089558,1.238933074301778,0.00020572587534186074,0.00047095449168916263,0.00016125998597565447,0.0003691617041306251,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,32,32,16,0,100,6,0.00125885009765625,0.00002193450927734375,0.0003180503845214844,false,0.6481801681524192,0.9313327589502478,0.0005741552431556212,0.0008857957576705877,0.000595948894502332,0.0009194185872749425,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,256,32,256,10000,100,8,12.465276002883911,0.13225293159484863,0.1590120792388916,false,0.00023798440353624178,0.00047783535141394414,4.528344644557115e-8,0.00019027905094905128,6.299580846651019e-6,0.02647056173867727,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,256,256,16,0,1,7,0.002151966094970703,0.0009541511535644531,0.21172785758972168,false,0.8753425443230333,1.7506984454661643,0.0000312142789808559,0.00003565950173825516,0.000015783443300198566,0.000018031162089128273,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,256,32,16,10000,10,2,6.502956867218018,0.000051975250244140625,0.0008828639984130859,false,0.0004080603541508446,0.0005782149181356015,4.1620927959509303e-7,0.0010199699023961885,8.926404123405047e-6,0.0218752055488907,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,32,32,16,0,1,7,0.002151966094970703,0.0001327991485595703,0.014990091323852539,false,0.8673636784800858,1.7355750126945881,0.002130982914588507,0.0024568505316278737,0.0010402908397117996,0.0011993709968749677,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,128,128,16,10000,10,2,10.43802785873413,0.0004291534423828125,0.09491086006164551,false,0.4152386633154698,0.8305026719478584,0.0000967567028280267,0.00023301467656088078,0.00006338688741085187,0.0001526516989163286,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,16,32,16,0,1000,2,0.0018932819366455078,0.000029802322387695312,0.0003941059112548828,false,0.6306472328960332,0.9211192407609903,0.002400801828580642,0.0038068855349698036,0.0025081860605056672,0.003977161762825272,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,32,32,16,0,1000,9,0.0015702247619628906,0.000023126602172851562,0.0003218650817871094,false,0.7075670772925226,1.016662388970607,0.0006033867629486462,0.000852762631717521,0.000595948894502332,0.0008422507400750001,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,256,256,16,10000,10,3,11.310987949371338,0.012836217880249023,0.21497869491577148,false,0.712601164355906,2.017925197811786,0.0003465875838643031,0.0004863696569701381,0.00023700549940490983,0.00033259207430446784,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,8,8,16,0,100,4,0.0016529560089111328,0.00014591217041015625,0.0035572052001953125,false,0.4097007689585443,1.1566125516435835,0.016214072381377696,0.039575401390126067,0.012171854008336707,0.0297091314699688,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,64,32,16,10000,1000,2,17.26138710975647,0.00003075599670410156,0.00046896934509277344,false,3.6279638387280605e-6,5.171275312809748e-6,2.1221164028298025e-7,0.05849331738420273,0.00014539741646764722,40.07686485502978,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,16,32,16,10000,100,6,12.506900310516357,0.00019598007202148438,0.0014619827270507812,false,0.000015491716735713892,0.00003304899570285629,6.384863903329587e-6,0.4121469564808786,0.00171723760469867,110.84876092065022,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,16,16,16,10000,10000,3,144.66152095794678,0.000051021575927734375,0.007721900939941406,false,0.0001947290343201253,0.00039022096470661184,0.0002644777251075822,1.3581833137048147,0.004322163832073661,22.19578527240067,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,16,32,16,10000,1,2,9.319634914398193,0.00020599365234375,0.0012059211730957031,false,0.1472829654627665,0.3142036596539018,0.001588023988289706,0.010782129374568855,0.00171723760469867,0.011659444792566935,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,64,32,64,0,1,6,0.0021669864654541016,0.004366874694824219,0.00947880744934082,false,0.49378541286945254,1.0032465531315857,0.00010196985357067695,0.00020650641131360396,0.00010200512199543541,0.00020657783591189965,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,64,32,64,0,10000,5,0.008468866348266602,0.00469517707824707,0.008850812911987305,false,0.500751269765354,1.0173994052375444,0.0001027164321722949,0.0002051246564395664,0.00010200512199543541,0.0002037041704222413,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,128,128,16,0,0,0,0.006593942642211914,0.0044748783111572266,0.0727701187133789,false,0.4345581207887809,1.2327727851076762,0.000050696370540610114,0.00011666188736408706,0.00003992627534176886,0.00009187787186969912,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,256,256,16,0,1,3,0.002309083938598633,0.013098001480102539,0.27858400344848633,false,0.8541815824737834,2.4188488947229825,0.0003111026308827257,0.00036421135419678055,0.00023700549940490983,0.0002774650077545824,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,64,64,16,0,1000,1,0.002048015594482422,0.001466989517211914,0.024448871612548828,false,0.4368275045089558,1.238933074301778,0.00020572587534186074,0.00047095449168916263,0.00016125998597565447,0.0003691617041306251,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,64,64,16,0,100,9,0.0016620159149169922,0.001477956771850586,0.02472090721130371,false,0.43410849331460605,1.231221396664026,0.00020587274437959942,0.00047424260881806746,0.00016125998597565447,0.00037147392520327054,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,16,16,16,10000,10000,7,94.02420806884766,0.00026702880859375,0.006373167037963867,false,0.0018641357755036585,0.005278332122659462,0.00009613040816939741,0.05156835110007983,0.002749210983530936,1.474791171146317,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,8,32,16,0,1,5,0.0015048980712890625,0.0000209808349609375,0.00047087669372558594,false,0.6699407314469691,1.0128551820350793,0.011256458224247503,0.016802170245620505,0.011214972573078455,0.01674024588541711,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,32,32,16,0,10,0,0.0015568733215332031,0.0005791187286376953,0.011178016662597656,false,0.4293616673703614,1.217158446859447,0.0008459963546519755,0.0019703583690488854,0.0006581365706071615,0.0015328256354088122,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,8,8,16,10000,1,4,9.316441059112549,0.000026941299438476562,0.0034837722778320312,false,0.827613980391844,1.6683129704206516,0.043362160936333626,0.0523941861347041,0.018958173771005418,0.022907024555130686,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,64,32,16,10000,1000,0,17.56595492362976,0.000032901763916015625,0.00044727325439453125,false,0.0010554788714910765,0.0015044725013708224,2.1465010723828672e-7,0.00020336750742819693,0.00014539741646764722,0.13775492849253373,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,256,32,16,0,10,5,0.0011930465698242188,0.000057220458984375,0.0008871555328369141,false,0.7147977496871863,1.0128568436376562,8.959546746179332e-6,0.000012534380179708533,8.926404123405047e-6,0.000012488013745582532,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,64,64,16,10000,10,2,10.43802785873413,0.00020074844360351562,0.037599802017211914,false,0.4158011531730554,0.8317038388910645,0.00039344890878381943,0.0009462429475756333,0.0002556346352812184,0.0006148002075762013,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,128,32,128,10000,100,2,12.32990312576294,0.02288222312927246,0.03055119514465332,false,0.0001384553999600652,0.00027909119991950145,1.984992226235653e-7,0.00143366905646638,0.000025298111418601268,0.18271668295985385,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,128,128,16,0,1,4,0.0023589134216308594,0.004270076751708984,0.0744791030883789,false,0.43613340119916805,1.2372416069428627,0.000050722855722153943,0.0001163012408191833,0.00003992627534176886,0.00009154601604002305,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,8,32,8,0,1000,1,0.003052949905395508,0.00004601478576660156,0.0006892681121826172,false,0.421467241973415,0.9633536959392338,0.007297020410249868,0.017313374999403018,0.007418007097193637,0.01760043571230037,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,256,32,16,10000,10,1,6.621852159500122,0.00005698204040527344,0.0007901191711425781,false,0.0002132558714304296,0.00030218011866818106,2.548841909825814e-7,0.00119520362685823,8.926404123405047e-6,0.0418577179775935,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,64,64,16,10000,1,6,10.608177900314331,0.0016770362854003906,0.04026436805725098,false,0.7436121523600205,2.0933983304816954,0.004917252002861397,0.006612656863198632,0.003851464283566381,0.005179399329802359,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,16,32,16,0,10000,9,0.007002830505371094,0.00017380714416503906,0.0014150142669677734,false,0.4743051363608075,1.0118509575697223,0.001727734839886519,0.0036426652537285987,0.00171723760469867,0.003620533435236413,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,128,32,128,10000,1000,0,28.324959993362427,0.025616884231567383,0.03270292282104492,false,0.000014683031285635529,0.000029597291410414914,1.310048846951486e-7,0.00892219611507734,0.000025298111418601268,1.722948819374799,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,256,32,256,0,10,6,0.001959085464477539,0.1393139362335205,0.1662590503692627,false,0.4996638107504343,1.0032465533498913,6.297406753454148e-6,0.000012603287686567109,6.299580846651019e-6,0.000012607638798554999,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,128,128,16,10000,1,8,10.438159942626953,0.004189968109130859,0.10169768333435059,false,0.616021023345595,1.7409844337325884,0.0012194037737908925,0.001979484023399624,0.0009525133211054325,0.0015462350877772902,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,64,64,16,0,100,3,0.0014603137969970703,0.0014922618865966797,0.023916006088256836,false,0.4302900561975142,1.2203915199102153,0.0002056740600897474,0.0004779893402773353,0.00016125998597565447,0.0003747704220746202,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,16,16,16,0,10000,7,0.00733494758605957,0.000050067901611328125,0.007227897644042969,false,0.85788514152836,1.719131246675457,0.009202217658634321,0.010726631355615001,0.004322163832073661,0.005038161430763955,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,128,128,16,10000,10,3,7.890196800231934,0.00460505485534668,0.07620096206665039,false,0.10066251523965943,0.28556366417153056,0.00003283719941875642,0.00032621079793781127,0.00003992627534176886,0.0003966349861883692,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,256,32,16,10000,0,0,0.0021538734436035156,0.000051021575927734375,0.0006148815155029297,false,0.7084055265207946,1.003799166857095,9.031985267117693e-6,0.000012749738573436392,8.926404123405047e-6,0.000012600698031317546,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,128,128,16,10000,10000,6,93.10778307914734,0.004583835601806641,0.07351517677307129,false,0.00015915329203224142,0.00045149276400936354,1.7553726473174018e-6,0.011029446044764779,0.00003992627534176886,0.25086678906808585,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,64,32,64,0,10,6,0.001959085464477539,0.00426793098449707,0.008864164352416992,false,0.49378541286945254,1.0032465531315857,0.00010196985357067695,0.00020650641131360396,0.00010200512199543541,0.00020657783591189965,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,16,16,16,0,1000,8,0.002511739730834961,0.00032520294189453125,0.009533882141113281,true,0.8147342938784675,2.2439848243009926,0.08758418555352415,0.10750030557396534,0.06769679643284385,0.0830906430985978,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,8,8,16,10000,10,5,10.62522006034851,0.000027894973754882812,0.0037631988525390625,false,0.33600299219584107,0.6773183673323975,0.24997539452778866,0.743967763186136,0.018958173771005418,0.0564226337602242,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,16,16,16,10000,100,1,9.324801683425903,0.00030303001403808594,0.005875110626220703,false,0.0002243790218116819,0.0006353330127788131,0.0002123975398439454,0.9466015946094681,0.002749210983530936,12.25253128091932,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,256,256,16,0,10,3,0.001990079879760742,0.012638092041015625,0.23826122283935547,false,0.8541815824737834,2.4188488947229825,0.0003111026308827257,0.00036421135419678055,0.00023700549940490983,0.0002774650077545824,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,8,8,16,0,1,4,0.0020148754119873047,0.00014519691467285156,0.004909992218017578,true,0.7642315281948454,2.0548941013093094,0.3607045288637471,0.4719833133759214,0.26151842143576154,0.34219789656346894,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,8,32,16,0,0,0,0.001726388931274414,0.000031948089599609375,0.0004429817199707031,false,0.6639516617155716,1.0038005596957067,0.011349082303586909,0.017093235785060373,0.011214972573078455,0.016891248594965942,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,8,8,16,10000,10000,5,112.24504208564758,0.00014281272888183594,0.00548100471496582,true,0.004257886759412537,0.011448763971602457,0.030238291465994806,7.101713402581447,0.26151842143576154,61.419769057417874,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,64,64,16,0,10,3,0.001990079879760742,0.0015480518341064453,0.037603139877319336,false,0.8454084174706576,2.379972629671883,0.005050248664883527,0.005973738326373844,0.003851464283566381,0.004555743950467653,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,32,32,16,10000,10,3,7.890196800231934,0.0005948543548583984,0.011281013488769531,false,0.09998097498590433,0.28342699751155503,0.0005466721904892332,0.00546776214741159,0.0006581365706071615,0.006582618050083501,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,32,32,32,0,1,2,0.001962900161743164,0.0007321834564208984,0.002418041229248047,false,0.4944257829590684,1.020750003528399,0.00041686287793830614,0.0008431252825114432,0.00041476287710914914,0.0008388779295182623,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,8,32,8,0,10000,3,0.006891965866088867,0.00004506111145019531,0.0007369518280029297,false,0.43915201466832715,1.0037760335276045,0.0074327366509285685,0.01692520221395818,0.007418007097193637,0.016891661314126363,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,16,32,16,0,1000,7,0.0026369094848632812,0.00016617774963378906,0.0010318756103515625,false,0.49139771648705266,1.048315128505712,0.0017423642113248044,0.003545731192608649,0.00171723760469867,0.003494598259379407,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,8,8,16,10000,10000,5,143.17898321151733,0.00003123283386230469,0.003629922866821289,false,0.00024897264825975553,0.0005018816842304543,0.0009131773842856228,3.6677819458004453,0.018958173771005418,76.14560837710397,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,64,32,64,10000,1,1,9.617444038391113,0.004746913909912109,0.009213924407958984,false,0.2845190673515104,0.578070486047513,0.00008991355583063387,0.0003160194382317081,0.00010200512199543541,0.00035851770127382247,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,256,32,16,10000,1,0,6.092587947845459,0.000055789947509765625,0.0006418228149414062,false,0.10800840839618794,0.15304616678265254,2.2990562988952014e-6,0.00002128590109819952,8.926404123405047e-6,0.00008264545562658332,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,256,32,16,10000,100,4,7.854598760604858,0.000049114227294921875,0.0006361007690429688,false,0.0011256622951314854,0.001595045255455474,1.2204785685349783e-8,0.000010842315442326416,8.926404123405047e-6,0.007929913049420907,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,8,8,16,0,1,8,0.0022280216217041016,0.00014901161193847656,0.004736661911010742,true,0.7657637457022017,2.0590139846190527,0.3607784608931201,0.47113546824064895,0.26151842143576154,0.34151319242196604,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,8,8,16,10000,10,0,7.372603893280029,0.0001270771026611328,0.0031948089599609375,false,0.1357530201008538,0.3832398151736412,0.014649278353760266,0.10791125194030302,0.012171854008336707,0.08966175484931362,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,32,32,16,0,10,6,0.0016682147979736328,0.0006740093231201172,0.012282848358154297,false,0.4344126521979041,1.2314770256125416,0.0008465372441645967,0.0019486938050297439,0.0006581365706071615,0.0015150032285600559,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,128,32,128,0,10000,0,0.007238864898681641,0.02332782745361328,0.03223776817321777,false,0.49206945130276947,0.9918880278229051,0.00002517789269402141,0.00005116735580183272,0.000025298111418601268,0.00005141166831556747,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,32,32,16,10000,10000,4,143.357971906662,0.00009489059448242188,0.015325069427490234,false,0.00030940928960678687,0.0006191209582099787,0.00003526624699410912,0.113979276572193,0.0010402908397117996,3.3621836016414313,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,16,16,16,10000,10,6,11.220563888549805,0.0003037452697753906,0.009884119033813477,true,0.7182469539620195,1.9782342254413623,0.21353621415936416,0.29730194187590775,0.06769679643284385,0.09425281382595825,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,8,8,16,0,1000,5,0.002458810806274414,0.0001552104949951172,0.004567623138427734,true,0.7635759491012499,2.053131355907333,0.3606507081840155,0.47231805638785684,0.26151842143576154,0.34249169548042463,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,32,32,16,10000,1000,6,27.90100598335266,0.00009393692016601562,0.01611614227294922,false,0.00027673341600884926,0.0005537372775906509,0.000049667124138757756,0.1794764248389561,0.0010402908397117996,3.7591804224978658,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,8,8,16,0,1,9,0.0021390914916992188,0.00014781951904296875,0.004608154296875,true,0.7638067095822806,2.0537518332545646,0.36063678339808236,0.47215712938069304,0.26151842143576154,0.3423882222490343,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,128,128,16,0,10,4,0.002064228057861328,0.0003972053527832031,0.0861351490020752,false,0.8668130679112591,1.7336790443155283,0.00012595788119160363,0.00014531147009022558,0.00006338688741085187,0.00007312636340796509,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,64,32,16,0,1,3,0.0012662410736083984,0.00004100799560546875,0.0004649162292480469,false,0.6920864856782221,0.9864954329235568,0.0001423256966492362,0.00020564727038378978,0.00014539741646764722,0.0002100856171539927,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,32,32,16,0,100,9,0.0012431144714355469,0.000022172927856445312,0.00030732154846191406,false,0.7075670772925226,1.016662388970607,0.0006033867629486462,0.000852762631717521,0.000595948894502332,0.0008422507400750001,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,256,32,256,0,10,7,0.0019440650939941406,0.1398448944091797,0.1613140106201172,false,0.5221103560640048,1.048315695312825,6.391853659413845e-6,0.000012242342227416526,6.299580846651019e-6,0.000012065611749479953,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,32,32,16,0,10000,8,0.007058858871459961,0.0005900859832763672,0.012470006942749023,false,0.43241487041193943,1.2258136952303458,0.0008467085472892815,0.0019580930380184787,0.0006581365706071615,0.0015220026313623035,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,256,256,16,10000,100,2,9.018018007278442,0.011816978454589844,0.1562187671661377,false,0.00024489132005931196,0.000694791937616237,7.858624025755745e-7,0.003209025139743295,9.934186103617024e-6,0.040565692982531744,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,16,32,16,0,1,6,0.0014350414276123047,0.00002384185791015625,0.00041174888610839844,false,0.6376400413843791,0.931332891292672,0.002416430173663213,0.0037896462217411964,0.0025081860605056672,0.0039335454138986455,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,16,16,16,10000,10000,8,94.29605984687805,0.0002560615539550781,0.0059278011322021484,false,0.00007324143489337736,0.0002073843673768529,0.00007719006554056623,1.053912524417794,0.002749210983530936,37.53627966914356,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,16,32,16,0,1,5,0.0015048980712890625,0.000024080276489257812,0.00035691261291503906,false,0.6934556226678216,1.012856765770551,0.0025174912813061166,0.0036303567222095226,0.0025081860605056672,0.0036169380974319905,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,32,32,16,0,10000,7,0.006392955780029297,0.0006759166717529297,0.019402027130126953,false,0.8438141813007277,2.3575446963399944,0.020703173729422014,0.02453522847590492,0.015825675346876712,0.018754929340582607,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,64,32,16,10000,10000,2,83.28573513031006,0.000030040740966796875,0.00038933753967285156,false,7.491346491433603e-6,0.000010678115023449746,2.0674527842319748e-7,0.02759787958771525,0.00014539741646764722,19.408715994109887,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,128,32,128,10000,10000,2,142.6684319972992,0.025254011154174805,0.033638954162597656,false,0.0001580520740894692,0.0003185931572197173,9.918857284169167e-8,0.0006275689415216458,0.000025298111418601268,0.16006187558326285,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,256,256,16,0,1000,5,0.002458810806274414,0.013365030288696289,0.23237967491149902,false,0.8560901915172072,2.4242536435139526,0.0003111963378156724,0.0003635088229011877,0.00023700549940490983,0.00027684641379300987,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,16,32,16,10000,1000,8,27.736825704574585,0.0001690387725830078,0.0010492801666259766,false,8.007981991547085e-6,0.000017083694915300442,3.0092693081095885e-6,0.3757837256937488,0.00171723760469867,214.4407425603448,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
